place,title,msg,price,per_meter,year,area,age,lat,lng,income,loc,place,平均值项:lat,平均值项:lng,平均值项:per_meter,,,,
好日子大家园B区,示范小区+大飞机户型+税费少 诚意出售,低楼层 (共6层) | 2007年建 | 3室2厅 | 129.53平米 | 南 北,545,"42,076",2007,129.53,15,31.35700903,121.3676043,63491,2,,,,,,,,
好日子大家园B区,好楼层大两房++南北通透格局+视野宽阔,高楼层 (共6层) | 2007年建 | 2室2厅 | 93.35平米 | 南 北,455,"48,742",2007,93.35,15,31.35700903,121.3676043,63491,2,,,,,,,,
好日子大家园B区,诚意出售+户型方正+税费少+地铁700米,低楼层 (共6层) | 2007年建 | 2室1厅 | 93.35平米 | 南 北,420,"44,992",2007,93.35,15,31.35700903,121.3676043,63491,2,,,,,,,,
好日子大家园C区,双轨交 示范小区 房型周正 精装修 诚意出售,高楼层 (共6层) | 2008年建 | 2室1厅 | 76.06平米 | 南 北,360,"47,332",2008,76.06,14,31.35540868,121.3632998,63491,2,,,,,,,,
好日子大家园C区,好日子 全明格局 方正户型 配套齐全,低楼层 (共6层) | 2008年建 | 3室2厅 | 129.92平米 | 南,530,"40,795",2008,129.92,14,31.35540868,121.3632998,63491,2,,,,,,,,
好日子大家园C区,顾村公园双规交，精装修，南北通透大三房，位置佳,低楼层 (共6层) | 2011年建 | 3室2厅 | 117.29平米 | 南 北,495,"42,204",2011,117.29,11,31.35540868,121.3632998,63491,2,,,,,,,,
好日子大家园C区,顾村08年大三房，南北通透无暗间，配套齐全位置佳,低楼层 (共6层) | 2008年建 | 3室2厅 | 129.92平米 | 南 北,570,"43,874",2008,129.92,14,31.35540868,121.3632998,63491,2,,,,,,,,
好日子大家园C区,小区南北通飞机户型3房，性价 比很高,低楼层 (共6层) | 2008年建 | 3室2厅 | 129.92平米 | 南 北,525,"40,410",2008,129.92,14,31.35540868,121.3632998,63491,2,,,,,,,,
好日子大家园C区,业主诚意出售，楼间距很大，采光不遮挡，,低楼层 (共6层) | 2008年建 | 2室1厅 | 90.38平米 | 南 北,409,"45,254",2008,90.38,14,31.35540868,121.3632998,63491,2,,,,,,,,
好日子大家园C区,顾村公园+双轨+龙湖+示范动迁小区+好楼层+动迁税少,中楼层 (共6层) | 2008年建 | 2室2厅 | 93.91平米 | 南 北,440,"46,854",2008,93.91,14,31.35540868,121.3632998,63491,2,,,,,,,,
好日子大家园D区,顾村复式+似叠加+三房必看+南北通透+税费少+品质小区,高楼层 (共6层) | 2010年建 | 3室2厅 | 129.97平米 | 南 北,590,"45,396",2010,129.97,12,31.35362088,121.359127,63491,2,,,,,,,,
好日子大家园D区,房子是南北户型，通风效果好，格局方正，楼栋位置安静,高楼层 (共6层) | 2010年建 | 2室2厅 | 93.64平米 | 南,429,"45,814",2010,93.64,12,31.35362088,121.359127,63491,2,,,,,,,,
好日子大家园D区,房子满五年没个税，税费少，小门进出入方便精装修,低楼层 (共6层) | 2010年建 | 2室2厅 | 75.97平米 | 南,350,"46,071",2010,75.97,12,31.35362088,121.359127,63491,2,,,,,,,,
好日子大家园D区,小区的中间位置，，楼层蛮不错的,高楼层 (共6层) | 2010年建 | 2室1厅 | 75.97平米 | 南,340,"44,755",2010,75.97,12,31.35362088,121.359127,63491,2,,,,,,,,
好日子大家园D区,南北直透大两房，楼层佳位置好，产权清晰，税费少,高楼层 (共6层) | 2010年建 | 2室2厅 | 94.1平米 | 南,420,"44,634",2010,94.1,12,31.35362088,121.359127,63491,2,,,,,,,,
好日子大家园D区,南北户型，通风效果好，格局方正，楼间距大，采光佳,低楼层 (共6层) | 2010年建 | 2室2厅 | 93.64平米 | 南 北,435,"46,455",2010,93.64,12,31.35362088,121.359127,63491,2,,,,,,,,
好日子大家园D区,"小区前排高楼层,南北通透,采光好",高楼层 (共6层) | 2010年建 | 2室1厅 | 75.97平米 | 南 北,355,"46,729",2010,75.97,12,31.35362088,121.359127,63491,2,,,,,,,,
好日子大家园D区,"*税费少满五v,飞机户型，格局方正",低楼层 (共6层) | 2010年建 | 3室2厅 | 118.01平米 | 南,518,"43,895",2010,118.01,12,31.35362088,121.359127,63491,2,,,,,,,,
好日子大家园D区,复式， 动迁税费少，近小区花园出行方便，业主诚心,高楼层 (共6层) | 2010年建 | 3室2厅 | 117.46平米 | 南,550,"46,825",2010,117.46,12,31.35362088,121.359127,63491,2,,,,,,,,
好日子大家园D区,南北户型，格局方正，楼栋位置安静，不靠马路，采光好,低楼层 (共6层) | 2010年建 | 3室2厅 | 94.1平米 | 南,415,"44,103",2010,94.1,12,31.35362088,121.359127,63491,2,,,,,,,,
好旺花苑,非顶楼 普宅税费少 户位置安静 诚心出售！,高楼层 (共6层) | 1996年建 | 1室1厅 | 45.99平米 | 南,298,"64,797",1996,45.99,26,31.29238285,121.4211104,63491,2,,,,,,,,
好旺花苑,三房两卫，南北通透，满五年，仅 此 一套,中楼层 (共7层) | 1997年建 | 3室2厅 | 122.57平米 | 南 北,660,"53,847",1997,122.57,25,31.29238285,121.4211104,63491,2,,,,,,,,
学林苑,：户型好、挑空客厅、位置好、双地铁，配套成熟,高楼层 (共6层) | 2004年建 | 4室2厅 | 155.65平米 | 南,800,"51,398",2004,155.65,18,31.31960163,121.3909515,63491,2,,,,,,,,
学林苑,交通便利 配套齐全 采光好 通透,高楼层 (共6层) | 2004年建 | 4室3厅 | 163.82平米 | 南,860,"52,497",2004,163.82,18,31.31960163,121.3909515,63491,2,,,,,,,,
学林苑,：户型好、挑空客厅、位置好、双地铁，配套成熟,高楼层 (共6层) | 2004年建 | 4室2厅 | 155.65平米 | 南,800,"51,398",2004,155.65,18,31.31960163,121.3909515,63491,2,,,,,,,,
学林苑,飞机大三房，南北通位置好，总价低，双地铁享成熟配套,低楼层 (共6层) | 2004年建 | 3室2厅 | 118.21平米 | 南 北,635,"53,718",2004,118.21,18,31.31960163,121.3909515,63491,2,,,,,,,,
宏润韶光花园,精装两房，南北通透，采光无遮挡，业主诚心出售。,中楼层 (共14层) | 2007年建 | 2室2厅 | 101.7平米 | 南 北,450,"44,248",2007,101.7,15,31.35848979,121.3961734,63491,2,,,,,,,,
宝启公寓,两房朝南，户型方正，功能间紧凑,高楼层 (共6层) | 2000年建 | 3室1厅 | 84.46平米 | 南,375,"44,400",2000,84.46,22,31.37657389,121.439279,63491,2,,,,,,,,
宝启花园(公寓),房子采光通风好 中楼层视野开阔,低楼层 (共6层) | 1999年建 | 3室2厅 | 123.79平米 | 南 北,478,"38,614",1999,123.79,23,31.37657389,121.439279,63491,2,,,,,,,,
宝启花园(公寓),户型方正，面积宽敞，采光通风好，得房率高,高楼层 (共6层) | 1999年建 | 5室2厅 | 200.94平米 | 南 北,800,"39,813",1999,200.94,23,31.37657389,121.439279,63491,2,,,,,,,,
宝启花园(公寓),临河小区，顶楼复式五房全南户型，生活及交通配套便利,高楼层 (共5层) | 2001年建 | 5室2厅 | 233.53平米 | 南,730,"31,260",2001,233.53,21,31.37657389,121.439279,63491,2,,,,,,,,
宝启花园(公寓),顶楼复式，三开间朝南，一梯两户，得房率高,高楼层 (共4层) | 1999年建 | 5室3厅 | 224.27平米 | 南,730,"32,551",1999,224.27,23,31.37657389,121.439279,63491,2,,,,,,,,
宝宸共和家园,满五唯 一二手买入+精选40万可拎包入住+看房便利,低楼层 (共18层) | 2008年建 | 2室2厅 | 98.28平米 | 南,685,"69,699",2008,98.28,14,31.33881048,121.4444568,63491,2,,,,,,,,
宝宸共和家园,南北通透格局，中间楼层采光好，交通便利小区环境优美,中楼层 (共16层) | 2008年建 | 2室2厅 | 104.17平米 | 南 北,713,"68,446",2008,104.17,14,31.33881048,121.4444568,63491,2,,,,,,,,
宝宸怡景园,园林设计+满五/一无个税+两年精装修+优质楼层,中楼层 (共8层) | 2009年建 | 3室2厅 | 116.23平米 | 南 北,948,"81,563",2009,116.23,13,31.33768017,121.4416386,63491,2,,,,,,,,
宝宸怡景园,位置佳，户型不多见，两厅，带花园，品质小区,低楼层 (共14层) | 2009年建 | 1室2厅 | 74.78平米 | 南 北,559,"74,753",2009,74.78,13,31.33768017,121.4416386,63491,2,,,,,,,,
宝山一村,满五年，一梯两户，中间楼层。户型房正,中楼层 (共6层) | 1998年建 | 2室2厅 | 90.65平米 | 南,426,"46,994",1998,90.65,24,31.40154208,121.5097829,63491,2,,,,,,,,
宝山一村,房子满五年，产权清晰，采光好，宜居性高,高楼层 (共6层) | 1993年建 | 1室1厅 | 43.28平米 | 南 北,185,"42,745",1993,43.28,29,31.40154208,121.5097829,63491,2,,,,,,,,
宝山一村,精装修满五，复式房，采光视野好。,高楼层 (共6层) | 1998年建 | 4室1厅 | 164.71平米 | 南,716,"43,471",1998,164.71,24,31.40154208,121.5097829,63491,2,,,,,,,,
宝山一村,满五，采光好，交通便利，看房提前预约,高楼层 (共6层) | 1998年建 | 5室3厅 | 174.25平米 | 南 北,730,"41,894",1998,174.25,24,31.40154208,121.5097829,63491,2,,,,,,,,
宝山三村,宝山三村双南舒适型2房，中间楼层，欢迎看房,中楼层 (共6层) | 1995年建 | 2室1厅 | 79.8平米 | 南,390,"48,873",1995,79.8,27,31.39881292,121.5024084,63491,2,,,,,,,,
宝山三村,双南户型 此顶楼 采光好,高楼层 (共6层) | 1999年建 | 2室2厅 | 84.8平米 | 南,470,"55,425",1999,84.8,23,31.39881292,121.5024084,63491,2,,,,,,,,
宝山三村,双南两房，厨卫通透，采光通风好,高楼层 (共6层) | 1997年建 | 2室2厅 | 90.8平米 | 南,450,"49,560",1997,90.8,25,31.39881292,121.5024084,63491,2,,,,,,,,
宝山三村,三个房间朝南边，采光没有遮挡，户型正气,高楼层 (共6层) | 1998年建 | 3室2厅 | 105.31平米 | 南,545,"51,752",1998,105.31,24,31.39881292,121.5024084,63491,2,,,,,,,,
宝山三村,房子是双南的户型 全部都有窗户 采光没有什么遮挡,高楼层 (共6层) | 1997年建 | 3室1厅 | 92.98平米 | 南,480,"51,625",1997,92.98,25,31.39881292,121.5024084,63491,2,,,,,,,,
宝山三村,房龄新，好楼层，户型正气，阳光充足,低楼层 (共6层) | 2000年建 | 2室2厅 | 101.1平米 | 南,555,"54,897",2000,101.1,22,31.39881292,121.5024084,63491,2,,,,,,,,
宝山三村,满五 交通便利 精装修,高楼层 (共6层) | 1994年建 | 2室1厅 | 52.79平米 | 南,276,"52,283",1994,52.79,28,31.39881292,121.5024084,63491,2,,,,,,,,
宝山三村,户型正气 采光前后无遮挡 双南房间,中楼层 (共6层) | 2000年建 | 2室2厅 | 93.89平米 | 南 北,492,"52,402",2000,93.89,22,31.39881292,121.5024084,63491,2,,,,,,,,
宝山三村,房子是双南的户型 全部都有窗户 采光没有什么遮挡,高楼层 (共6层) | 1997年建 | 3室1厅 | 92.98平米 | 南,480,"51,625",1997,92.98,25,31.39881292,121.5024084,63491,2,,,,,,,,
宝山三村,房龄新，好楼层，户型正气，阳光充足,低楼层 (共6层) | 2000年建 | 2室2厅 | 101.1平米 | 南,555,"54,897",2000,101.1,22,31.39881292,121.5024084,63491,2,,,,,,,,
宝山三村,南北通透 采光充足 配套设施齐全 交通便利 楼层好,中楼层 (共6层) | 1994年建 | 2室1厅 | 52.8平米 | 南 北,278,"52,652",1994,52.8,28,31.39881292,121.5024084,63491,2,,,,,,,,
宝山三村,大一房 次顶楼 采光好 交通便利,高楼层 (共6层) | 1999年建 | 2室1厅 | 65.3平米 | 南,330,"50,536",1999,65.3,23,31.39881292,121.5024084,63491,2,,,,,,,,
宝山三村,双南两房，采光充足，中间楼层，全明户型,中楼层 (共6层) | 1995年建 | 2室2厅 | 74.49平米 | 南,395,"53,028",1995,74.49,27,31.39881292,121.5024084,63491,2,,,,,,,,
宝山二村,全明户型 精装 满五 交通便利,高楼层 (共6层) | 1997年建 | 1室1厅 | 55.9平米 | 南,260,"46,512",1997,55.9,25,31.40043888,121.5068147,63491,2,,,,,,,,
宝山二村,此房南北两房 通透性好 采光充足 没有增值税,高楼层 (共6层) | 1996年建 | 2室1厅 | 69.4平米 | 南 北,335,"48,271",1996,69.4,26,31.40043888,121.5068147,63491,2,,,,,,,,
宝山二村,中间楼层，一梯两户，主卧朝南，采光无遮挡,中楼层 (共6层) | 1996年建 | 2室1厅 | 69.4平米 | 南,341,"49,136",1996,69.4,26,31.40043888,121.5068147,63491,2,,,,,,,,
宝山八村,宝山八村售后公房，诚意出售，出行方便，配套齐全,高楼层 (共6层) | 1998年建 | 3室2厅 | 100.95平米 | 南 北,525,"52,006",1998,100.95,24,31.4016723,121.501948,63491,2,,,,,,,,
宝山八村,电梯房，户型方正，采光前后无遮挡,中楼层 (共28层) | 1998年建 | 2室2厅 | 91.82平米 | 南 北,470,"51,188",1998,91.82,24,31.4016723,121.501948,63491,2,,,,,,,,
宝山八村,满五，电梯房，采光好，不靠马路,高楼层 (共28层) | 1998年建 | 2室2厅 | 91.82平米 | 南,460,"50,099",1998,91.82,24,31.4016723,121.501948,63491,2,,,,,,,,
宝山八村,售后公房，电梯房，看房方便，满五,低楼层 (共28层) | 1998年建 | 3室1厅 | 120.59平米 | 南 北,630,"52,244",1998,120.59,24,31.4016723,121.501948,63491,2,,,,,,,,
宝山八村,楼层好，配套齐全，格局新颖，采光通风良好。,高楼层 (共28层) | 1998年建 | 3室2厅 | 120.59平米 | 南,620,"51,414",1998,120.59,24,31.4016723,121.501948,63491,2,,,,,,,,
宝山八村,精装修，采光视野好，小区环境安静,高楼层 (共6层) | 1998年建 | 2室2厅 | 104.83平米 | 南,530,"50,559",1998,104.83,24,31.4016723,121.501948,63491,2,,,,,,,,
宝山八村,房子是满五的 前方无遮挡 视野好 家庭名下就这一套房,高楼层 (共28层) | 1998年建 | 2室1厅 | 89.99平米 | 南,460,"51,117",1998,89.99,24,31.4016723,121.501948,63491,2,,,,,,,,
宝山八村,楼层好，配套齐全，格局新颖，采光通风良好。,低楼层 (共28层) | 1998年建 | 2室2厅 | 91.82平米 | 南,400,"43,564",1998,91.82,24,31.4016723,121.501948,63491,2,,,,,,,,
宝山八村,售后公房，满五年，税费少简单装修,低楼层 (共6层) | 1998年建 | 3室2厅 | 104.83平米 | 南,530,"50,559",1998,104.83,24,31.4016723,121.501948,63491,2,,,,,,,,
宝山八村,宝山八村 3室1厅 南,低楼层 (共6层) | 1998年建 | 3室1厅 | 90.62平米 | 南,500,"55,176",1998,90.62,24,31.4016723,121.501948,63491,2,,,,,,,,
宝景苑,满五一套，南北格局，配套设施齐全，交通便利,低楼层 (共11层) | 2008年建 | 2室2厅 | 102.06平米 | 南 北,635,"62,219",2008,102.06,14,31.34561494,121.4830812,63491,2,,,,,,,,
宝景苑,满五一套，南北格局，配套设施齐全，交通便利,低楼层 (共11层) | 2008年建 | 2室2厅 | 102.06平米 | 南 北,635,"62,219",2008,102.06,14,31.34561494,121.4830812,63491,2,,,,,,,,
宝景苑,南北户型，满五年，08年商品房 户型正气，厅面积开阔,低楼层 (共11层) | 2008年建 | 2室1厅 | 102.06平米 | 南,620,"60,749",2008,102.06,14,31.34561494,121.4830812,63491,2,,,,,,,,
宝景苑,南北板式两房，业主诚心卖，近小区入口，,低楼层 (共11层) | 2008年建 | 2室1厅 | 88.52平米 | 南,565,"63,828",2008,88.52,14,31.34561494,121.4830812,63491,2,,,,,,,,
宝景苑,满五一套，南北格局，配套设施齐全，交通便利,低楼层 (共11层) | 2008年建 | 2室2厅 | 102.06平米 | 南 北,635,"62,219",2008,102.06,14,31.34561494,121.4830812,63491,2,,,,,,,,
宝景苑,大两房，户型正气，南北朝向，边上热闹，出行方便,低楼层 (共11层) | 2008年建 | 2室2厅 | 102.06平米 | 南,630,"61,729",2008,102.06,14,31.34561494,121.4830812,63491,2,,,,,,,,
宝景苑,南北户型，满五年， 户型正气，厅面积开阔，精装修,中楼层 (共11层) | 2008年建 | 2室2厅 | 102.06平米 | 南,670,"65,648",2008,102.06,14,31.34561494,121.4830812,63491,2,,,,,,,,
宝景苑,南北户型，满五年，08年商品房,低楼层 (共11层) | 2008年建 | 2室2厅 | 102.06平米 | 南,640,"62,709",2008,102.06,14,31.34561494,121.4830812,63491,2,,,,,,,,
宝林一村,一梯两户 满五年 租客住中等装修 没有抵押,高楼层 (共6层) | 1992年建 | 2室1厅 | 53.97平米 | 南,298,"55,216",1992,53.97,30,31.40154208,121.5097829,63491,2,,,,,,,,
宝林一村,近地铁，电梯房，采光好，全明户型，,高楼层 (共18层) | 1994年建 | 2室1厅 | 77.04平米 | 西北,450,"58,412",1994,77.04,28,31.40154208,121.5097829,63491,2,,,,,,,,
宝林一村,地铁宝杨路站旁电梯房 交通便利 诚意出售 看房方便,低楼层 (共18层) | 1994年建 | 2室1厅 | 61.52平米 | 东南,352,"57,218",1994,61.52,28,31.40154208,121.5097829,63491,2,,,,,,,,
宝林一村,宝林一村南北两房 通透性好 近地铁 低楼层,低楼层 (共6层) | 1992年建 | 2室1厅 | 53.97平米 | 南 北,304,"56,328",1992,53.97,30,31.40154208,121.5097829,63491,2,,,,,,,,
宝林一村,地铁3号线 宝杨站旁 宝龙宝乐汇两大商场 精装修两室,高楼层 (共6层) | 1992年建 | 2室1厅 | 53.97平米 | 南,296.8,"54,994",1992,53.97,30,31.40154208,121.5097829,63491,2,,,,,,,,
宝林二村,宝林二村双南小两房 中间楼层 近地铁,中楼层 (共6层) | 1990年建 | 2室1厅 | 43.63平米 | 南,228,"52,258",1990,43.63,32,31.40653591,121.4941855,63491,2,,,,,,,,
宝林二村,满五年，双南两房，采光好，配套成熟，看房方便,高楼层 (共6层) | 1989年建 | 2室1厅 | 60.21平米 | 南,295,"48,996",1989,60.21,33,31.40653591,121.4941855,63491,2,,,,,,,,
宝林二村,精装半年 中间楼层 满五年 自住随时看房,中楼层 (共6层) | 1989年建 | 1室1厅 | 41.42平米 | 南,204,"49,252",1989,41.42,33,31.40653591,121.4941855,63491,2,,,,,,,,
宝林二村,精装半年 中间楼层 满五年 自住随时看房,中楼层 (共6层) | 1989年建 | 1室1厅 | 41.42平米 | 南,204,"49,252",1989,41.42,33,31.40653591,121.4941855,63491,2,,,,,,,,
宝林二村,宝林二村 2室1厅 南,低楼层 (共6层) | 1990年建 | 2室1厅 | 50.28平米 | 南,260,"51,711",1990,50.28,32,31.40653591,121.4941855,63491,2,,,,,,,,
宝林二村,精装修 中间楼层 产证已满五年 诚意出售,中楼层 (共6层) | 1990年建 | 3室1厅 | 64.73平米 | 南,338,"52,217",1990,64.73,32,31.40653591,121.4941855,63491,2,,,,,,,,
宝林二村,产证满五税少 居家装修 配套齐全,中楼层 (共6层) | 1990年建 | 1室1厅 | 41.42平米 | 南,203,"49,011",1990,41.42,32,31.40653591,121.4941855,63491,2,,,,,,,,
宝林二村,宝林二村 中间楼层 全明一室一厅 低总价 购物很方便,中楼层 (共6层) | 1990年建 | 1室1厅 | 41.42平米 | 南,203,"49,011",1990,41.42,32,31.40653591,121.4941855,63491,2,,,,,,,,
宝林二村,满五年，税费少，双南两房，生活配套全，交通便利,高楼层 (共6层) | 1989年建 | 2室1厅 | 44.98平米 | 南,235,"52,246",1989,44.98,33,31.40653591,121.4941855,63491,2,,,,,,,,
